"1Z1":"Airport":"Grand Canyon Bar Ten Airstrip Airport, Whitmore, AZ":36.2565:-113.230888889
"20CA":"Heliport":"Clayton Heliport, Blythe, CA":33.6039133333:-114.645235278
"20CL":"Airport":"Mysterious Valley Airport, Pope Valley, CA":38.7493469444:-122.367478333
"20CN":"Heliport":"Ucsd Medical Center Hillcrest Heliport, San Diego, CA":32.7541583333:-117.165522222
"20E":"Heliport":"Maricopa Medical Center Heliport, Phoenix, AZ":33.4564327778:-112.024313333
"20ID":"Airport":"Harrington Airport, Idaho City, ID":43.7204388889:-116.005666667
"20OR":"Airport":"Warner'S Airport, Redland, OR":45.325:-122.424166667
"21AZ":"Airport":"White Mountain Lake Airport, Show Low, AZ":34.3522619444:-109.97011
"21CA":"Heliport":"Oxy Usa Inc Huntington Beach Heliport, Huntington Beach, CA":33.6838888889:-118.031944444
"21CL":"Heliport":"La County Sheriff Lancaster Stn Heliport, Lancaster, CA":34.7002888889:-118.138086111
"21H":"Seaplane Base":"Skyline Seaplane Base, Anacortes, WA":48.4831583333:-122.684618056
"21ID":"Heliport":"Phillabaum Heliport, Nordman, ID":48.6313888889:-116.871111111
"21OG":"Airport":"Ames Airport, Jefferson, OR":44.7718055556:-122.969444444
"21OR":"Heliport":"Katu Heliport, Portland, OR":45.5270627778:-122.643984167
"21W":"Airport":"Ranger Creek Airport, Greenwater, WA":47.0131388889:-121.533666667
"21WA":"Heliport":"St Joseph Community Hospital Heliport, Vancouver, WA":45.6248397222:-122.576206111
"22AZ":"Heliport":"Western Arizona Rgnl Medical Center Heliport, Bullhead City, AZ":35.1087222222:-114.553138889
"22CA":"Seaplane Base":"Commodore Center Seaplane Base, Sausalito, CA":37.8799263889:-122.513585
"22CL":"Airport":"Double Tree Farm Airport, Marysville, CA":39.2998911111:-121.359406389
"22CN":"Heliport":"Abc-Tv Heliport, Los Angeles, CA":34.1033425:-118.282575556
"22ID":"Airport":"Treasure Gulch Airport, Placerville, ID":43.9446666667:-115.941166667
"22NV":"Heliport":"Humboldt General Hospital Ems Heliport, Winnemucca, NV":40.9719444444:-117.728611111
"22OG":"Airport":"Withrotor Airport, Lakeview, OR":42.2754361111:-120.393569444
"22OR":"Airport":"Iron Crown Airport, Silverton, OR":44.9417880556:-122.762588889
"22S":"Airport":"Paisley Airport, Paisley, OR":42.7179722222:-120.562777778
"22WA":"Airport":"Gollehon Airport, Wilbur, WA":47.8201527778:-118.686948611
"23AZ":"Airport":"Moreton Airpark Airport, Wickenburg, AZ":34.0194727778:-112.825735833
"23CA":"Airport":"Lefko Airport, Fort Jones, CA":41.628825:-122.759069444
"23CL":"Heliport":"L A Co Mens Sheriffs Cntr Jail Heliport, Los Angeles, CA":34.0613888889:-118.227222222
"23CN":"Airport":"Douthitt Strip Airport, El Centro, CA":32.7889441667:-115.529716944
"23OR":"Heliport":"Saxon'S Heliport, Springfield, OR":44.0467922222:-122.951748889
"23WA":"Heliport":"Bcag - Frederickson Heliport, Puyallup, WA":47.0826:-122.346507778
"24AZ":"Airport":"Pleasant Valley Airstrip Airport, Young, AZ":34.1580975:-110.9354025
"24CA":"Heliport":"Mesa Heliport, Pasadena, CA":34.2047269444:-118.170905556
"24CL":"Airport":"Salyer Farms Airport, Corcoran, CA":36.0886722222:-119.541627778
"24K":"Airport":"Krassel Usfs Airport, Mc Call, ID":44.9742222222:-115.72975
"24S":"Airport":"Pinehurst State Airport, Pinehurst, OR":42.1101944444:-122.383111111
"24WA":"Heliport":"Othello Community Hospital Heliport, Othello, WA":46.8261111111:-119.169444444
"25AZ":"Airport":"Mystery Well Ranch Airport, Portal, AZ":31.8159472222:-109.057280556
"25CA":"Airport":"Loma Madera Ranch Airport, Santa Ysabel, CA":33.1792069444:-116.792523611
"25CL":"Airport":"Van Dyke Strip Airport, Pleasant Grove, CA":38.8665644444:-121.484401111
"25CN":"Heliport":"Platform Holly Heliport, Ellwood, CA":34.3897175:-119.905971389
"25ID":"Heliport":"Mccall United States Forest Service Heliport, Mccall, ID":44.8908333333:-116.103055556
"25OR":"Heliport":"Jack'S Heliport, Scio, OR":44.6394111111:-122.826644444
"25U":"Airport":"Memaloose Airport, Imnaha, OR":45.4278611111:-116.693888889
"25WA":"Airport":"Hart Ranch Airport, Tonasket, WA":48.5765472222:-119.064759722
"26AZ":"Airport":"Flying Dare'S Ranch Airport, Aguila, AZ":34.0119719444:-113.202970556
"26CA":"Airport":"Boeckmann Ranch Airport, Wilton, CA":38.4268547222:-121.171613333
"26CN":"Heliport":"Vincent Substation Heliport, Acton, CA":34.4861047222:-118.115905556
"26ID":"Airport":"Seven Shamrock Airport, Sandpoint, ID":48.3638888889:-116.403611111
"26NV":"Airport":"Darrow Field Airport, Fallon, NV":39.4583333333:-118.863888889
"26OG":"Airport":"Oakridge Ranch Airport, Eagle Point, OR":42.4632111111:-122.733972222
"26U":"Airport":"Mc Dermitt State Airport, Mc Dermitt, OR":42.0103055556:-117.727138889
"26WA":"Heliport":"Olympic Memorial Hospital Heliport, Port Angeles, WA":48.1194444444:-123.4
"27AZ":"Airport":"Eagle Roost Airpark Airport, Aguila, AZ":33.91935:-113.167816667
"27CA":"Airport":"Holiday Ranch Airport, Apple Valley, CA":34.5611063889:-117.080595
"27CL":"Airport":"Sopwith Farm Airport, Pleasant Grove, CA":38.7471241667:-121.572736111
"27CN":"Heliport":"Sce Pardee Substation Helistop Heliport, Newhall, CA":34.4386063889:-118.579253056
"27W":"Airport":"Lake Wenatchee State Airport, Leavenworth, WA":47.8194136111:-120.719894167
"27WA":"Airport":"Jc'S Airport, Conway, WA":48.3251022222:-122.31571
"28AZ":"Airport":"Sampley'S Airport, Aguila, AZ":33.9228072222:-113.181303333
"28CA":"Airport":"Dos Palos Airport, Dos Palos, CA":36.9624472222:-120.630182778
"28CL":"Heliport":"Borax Heliport, Boron, CA":35.0305297222:-117.708394722
"28CN":"Heliport":"San Joaquin Community Hospital Heliport, Bakersfield, CA":35.3835694444:-119.019823333
"28OR":"Airport":"Parrett Mountain Airport, Newberg, OR":45.3122222222:-122.901388889
"28U":"Airport":"Owyhee Reservoir State Airport, Owyhee, OR":43.4248333333:-117.345666667
"28WA":"Airport":"Robert L Delanoy Airport, Vancouver, WA":45.7303930556:-122.734543611
"29AZ":"Airport":"Paloma Ranch Airport, Paloma, AZ":32.9056033333:-112.900169444
"29CA":"Heliport":"Landells Heliport, Desert Hot Springs, CA":33.9216388889:-116.453469444
"29CL":"Heliport":"Childrens Hospital Los Angeles Heliport, Los Angeles, CA":34.0973333333:-118.290902778
"29CN":"Airport":"Dubey Airport, Georgetown, CA":38.8499008333:-120.834379444
"29WA":"Heliport":"Crossings Heliport, Tacoma, WA":47.2616666667:-122.436388889
"2AN2":"Heliport":"Ak-Chin Heliport, Maricopa, AZ":33.0272222222:-112.085277778
"2AZ0":"Heliport":"Helicopter Transport Inc/Office Heliport, Phoenix, AZ":33.4500441667:-111.980145
"2AZ1":"Airport":"Indian Hills Airpark Airport, Salome, AZ":33.7591975:-113.615484722
"2AZ4":"Airport":"Millar Airport, Maricopa, AZ":33.0536605556:-112.145700556
"2AZ6":"Heliport":"Horizon Heliport, Oro Valley, AZ":32.4103513889:-110.942043611
"2AZ9":"Airport":"Tribal Air Airport, Mcneal, AZ":31.6023177778:-109.651458333
"2CA0":"Heliport":"Ash Mountain Heliport, Three Rivers, CA":36.4957791667:-118.834265278
"2CA2":"Airport":"Cones Field Airport, Twentynine Palms, CA":34.1627794444:-116.0480575
"2CA3":"Airport":"Crosswinds Airport, Twentynine Palms, CA":34.1600011111:-115.997500556
"2CA4":"Airport":"Blackinton Airport, Valley Center, CA":33.2589238889:-117.092253333
"2CA5":"Heliport":"Platform Emmy Heliport, Huntington Beach, CA":33.6623247222:-118.044505833
"2CA6":"Heliport":"K & T 660 Figueroa Partners Heliport, Los Angeles, CA":34.0491786111:-118.259240278
"2CA8":"Airport":"B & E Ranch Airport, Yucca Valley, CA":34.420555:-116.610578333
"2CA9":"Heliport":"Castle Dome Ahp Heliport, Yuma Proving Ground(Yuma), AZ":33.0167066667:-114.267442778
"2CL0":"Heliport":"Commerce Business Park Heliport, City Of Commerce, CA":33.9866802778:-118.160625556
"2CL1":"Airport":"Brownsville Airport, Brownsville, CA":39.4552222222:-121.291638889
"2CL3":"Airport":"Longbell Ranch Airport, Tennant, CA":41.6420894444:-121.890280556
"2CL5":"Heliport":"Kovr Heliport, West Sacramento, CA":38.5915716667:-121.545234444
"2CL6":"Heliport":"St John'S Rgnl Medical Center Heliport, Oxnard, CA":34.2166713889:-119.157884167
"2CL7":"Heliport":"Glendale Plaza Emergency Heliport, Glendale, CA":34.1555555556:-118.258611111
"2CL8":"Heliport":"Inland Valley Reg Med Ctr Heliport, Wildomar, CA":33.5925241667:-117.237257778
"2CL9":"Airport":"Mustang Airport, Galt, CA":38.3343572222:-121.30356
"2CN2":"Heliport":"Dept Of Water And Power Granada Hills Heliport, Los Angeles, CA":34.2890277778:-118.471111111
"2CN3":"Airport":"Tenaja Valley Airport, Murrieta, CA":33.5111111111:-117.328611111
"2CN4":"Airport":"Wonderful Pistachios & Almonds Airport, Lost Hills, CA":35.6663888889:-119.896388889
"2CN6":"Heliport":"Department Of Water & Power Los Angeles Heliport, Los Angeles, CA":34.0580555556:-118.248611111
"2CN7":"Heliport":"Qualcomm Building N Heliport, San Diego, CA":32.8956944444:-117.196083333
"2CN8":"Airport":"Lake Arrowhead Airport, Lake Arrowhead, CA":34.3041666667:-117.151388889
"2ID2":"Airport":"Linda'S Roost Airport, Mackay, ID":43.9543555556:-113.647244444
"2ID3":"Airport":"Josephine Ranch Airport, Triangle, ID":42.7518333333:-116.677333333
"2ID5":"Airport":"Splan Airport, Mccall, ID":44.8074666667:-116.049483333
"2ID6":"Airport":"Lemons Field Airport, Fruitland, ID":43.9273361111:-116.946475
"2NV2":"Airport":"Gibb Ranch Airport, Sparks, NV":39.8347222222:-119.674722222
"2NV3":"Heliport":"Vista Del Monte Lot 55 Heliport, Mesquite, NV":36.8378113056:-114.050437639
"2NV8":"Heliport":"Mercy Air-Pahrump Heliport, Pahrump, NV":36.1919444444:-115.985833333
"2O1":"Airport":"Gansner Field Airport, Quincy, CA":39.9439166667:-120.945388889
"2O3":"Airport":"Angwin-Parrett Field Airport, Angwin, CA":38.5800277778:-122.435472222
"2O6":"Airport":"Chowchilla Airport, Chowchilla, CA":37.1132777778:-120.247
"2O7":"Airport":"Independence Airport, Independence, CA":36.8163723889:-118.204932556
"2OG2":"Heliport":"Erickson Air-Crane Whetstone Heliport, Central Point, OR":42.4298611111:-122.906611111
"2OG3":"Seaplane Base":"Wiley'S Seaplane Base, Lake Oswego, OR":45.4309525:-122.649537778
"2OG4":"Airport":"El Rancho Airport, Fields, OR":42.3302777778:-118.647222222
"2OG5":"Airport":"Mendenhall Airstrip Airport, Willamina, OR":45.1179777778:-123.506458333
"2OR0":"Airport":"Nielsen Airport, Oregon City, OR":45.3442883333:-122.517866944
"2OR1":"Airport":"Big Muddy Ranch Airport, Antelope, OR":44.8285:-120.495027778
"2OR2":"Heliport":"Pioneer Memorial Hospital Heliport, Prineville, OR":44.3123483333:-120.8380775
"2OR3":"Airport":"Davidson Field Airport, Jefferson, OR":44.794565:-123.097595833
"2OR4":"Airport":"Heavens Gate Ranch Airport, Oakland, OR":43.47484:-123.345636667
"2OR6":"Airport":"Lockhart Airport, Ironside, OR":44.1812722222:-118.214928333
"2OR9":"Heliport":"World Trade Center Heliport, Portland, OR":45.5170625:-122.673706944
"2Q5":"Airport":"Parker Carson Airport, Carson City, NV":39.2015783889:-119.683440861
"2Q9":"Airport":"Dyer Airport, Dyer, NV":37.6096536111:-118.006488889
"2S0":"Airport":"Twisp Muni Airport, Twisp, WA":48.3505852778:-120.093950833
"2S1":"Airport":"Vashon Muni Airport, Vashon, WA":47.4585886111:-122.474194167
"2S2":"Airport":"Beaver Marsh State Airport, Beaver Marsh, OR":43.1275277778:-121.808722222
"2S4":"Airport":"Warden Airport, Warden, WA":46.9658152222:-119.066331722
"2S5":"Airport":"Waterville Airport, Waterville, WA":47.6560044444:-120.056462778
"2S6":"Airport":"Sportsman Airpark Airport, Newberg, OR":45.2956733333:-122.955378333
"2S7":"Airport":"Chiloquin State Airport, Chiloquin, OR":42.5793184444:-121.879014167
"2S8":"Airport":"Wilbur Airport, Wilbur, WA":47.7534:-118.743908333
"2S9":"Airport":"Willapa Harbor Airport, South Bend/Raymond/, WA":46.6976205556:-123.823383056
"2U0":"Airport":"Smith Prairie Airport, Prairie, ID":43.4983611111:-115.546972222
"2U4":"Airport":"Rockford Muni Airport, Rockford, ID":43.1895:-112.531805556
"2U5":"Airport":"Shearer /Usfs/ Airport, Shearer, ID":45.9895:-114.841277778
"2U7":"Airport":"Stanley Airport, Stanley, ID":44.2085555556:-114.934527778
"2U8":"Airport":"Thomas Creek Airport, Stanley, ID":44.7233055556:-115.003972222
"2VE2":"Heliport":"Spring Valley Hospital Heliport, Las Vegas, NV":36.0908333333:-115.239166667
"2W1":"Airport":"De Vere Field Airport, Cle Elum, WA":47.1775811111:-120.852660833
"2W3":"Airport":"Swanson Airport, Eatonville, WA":46.8716666667:-122.257222222
"2WA0":"Heliport":"Pcfd Nr 26 Heliport, Greenwater, WA":47.1448297222:-121.635652778
"2WA1":"Airport":"Diamond Point Airstrip Airport, Sequim, WA":48.0925925:-122.928505556
"2WA3":"Airport":"Stuart Island West Airport, Friday Harbor, WA":48.6845441667:-123.209635833
"2WA4":"Heliport":"Bainbridge Island Fire Dept Heliport, Bainbridge Island, WA":47.6432944444:-122.526627778
"2WA5":"Heliport":"Coulee Community Hospital Heliport, Grand Coulee, WA":47.9457072222:-119.0011325
"2WA6":"Airport":"Rice Ranch Airport, Grand Coulee, WA":47.9982069444:-119.088636944
"2WA7":"Heliport":"Providence Centralia Hospital Heliport, Centralia, WA":46.7116388889:-122.985705556
"2WA8":"Airport":"Kramer Ranch Airport, Harrington, WA":47.3816666667:-118.296666667
"2WA9":"Airport":"Touchet Valley Airport, Huntsville, WA":46.2891666667:-118.101111111
"2WN9":"Airport":"Hillcrest Airport, Goldendale, WA":45.8451247222:-120.700894167
"30CA":"Heliport":"Indian Valley Hospital Heliport, Greenville, CA":40.1332238889:-120.930233611
"30CL":"Heliport":"Long Beach Memorial Medical Center Heliport, Long Beach, CA":33.8083502778:-118.187290833
"30OR":"Airport":"Bero Field Airport, Vernonia, OR":45.8026113889:-123.280116389
"30WA":"Airport":"Weller Canyon Airport, Waitsburg, WA":46.3148625:-118.178289167
"31AZ":"Airport":"Benson Airport, Benson, AZ":31.9636944444:-110.259794722
"31CL":"Heliport":"Pih Health Heliport, Whittier, CA":33.9711111111:-118.049027778
"31WA":"Heliport":"Mary Bridge Heliport, Tacoma, WA":47.2616666667:-122.453888889
"32AZ":"Heliport":"Scottsdale Healthcare Thompson Peak Hosp Heliport, Scottsdale, AZ":33.67:-111.922222222
"32CA":"Airport":"Stone Airstrip Airport, Lemoore, CA":36.3332836111:-119.825135278
"32CL":"Airport":"Bob'S Flying Service Inc Airport, Knights Landing, CA":38.8332333333:-121.717742222
"32CN":"Heliport":"Pacific Bell-2300 Imperial Hwy Heliport, El Segundo, CA":33.9800125:-118.382298611
"32OR":"Airport":"Pine Hollow Airport, Wamic, OR":45.2548394444:-121.293678056
"32WA":"Airport":"Whitestone Airport, Tonasket, WA":48.7227777778:-119.467222222
"33AZ":"Airport":"Yolo Ranch Airport, Camp Wood, AZ":34.79863:-112.970187222
"33CA":"Airport":"Lloyd'S Landing Airport, Rosamond, CA":34.9055311111:-118.301744722
"33CL":"Airport":"Oak Country Ranch Airport, Paso Robles, CA":35.5683047222:-120.797398333
"33CN":"Heliport":"Platform Hillhouse Heliport, Carpinteria, CA":34.3311083333:-119.604293056
"33OR":"Airport":"Crow-Mag Airport, Elmira, OR":44.0637336111:-123.391486389
"33S":"Airport":"Pru Field Airport, Ritzville, WA":47.1234527778:-118.389327778
"33WA":"Airport":"Franz Ranch Airport, Warden, WA":47.0498655556:-118.851111111
"34CL":"Heliport":"Burney Service Center Heliport, Burney, CA":40.8946036111:-121.649986667
"34CN":"Airport":"Bonanza Hills Airport, Snelling, CA":37.5235469444:-120.397691667
"34ID":"Airport":"Freeman Creek Airport, Cavendish, ID":46.5703333333:-116.343611111
"34OR":"Heliport":"Providence Portland Medical Center Heliport, Portland, OR":45.5280138889:-122.612091667
"34WA":"Heliport":"Orbit Heliport, Washougal, WA":45.5678966667:-122.319258056
"35AZ":"Airport":"Continental Airport, Continental, AZ":31.8436955556:-110.976756667
"35CA":"Heliport":"Los Angeles County/Usc Medical Center Heliport, Los Angeles, CA":34.0575:-118.208055556
"35CL":"Airport":"59 Ranch Airport, Merced, CA":37.2318869444:-120.478799167
"35CN":"Airport":"Farnsworth Ranch Airstrip Airport, Grimes, CA":39.0998933333:-121.934414167
"35S":"Airport":"Wasco State Airport, Wasco, OR":45.5892041667:-120.673984722
"35TT":"Heliport":"Blackwater Heliport, Temecula, CA":33.4997:-117.041322222
"35WA":"Airport":"Fisher Ranch Airport, Washtucna, WA":46.7498666667:-118.417757778
"36CA":"Airport":"Stone Land Co Airport, Stratford, CA":36.1318972222:-119.985690833
"36CL":"Heliport":"Tri-City Hospital Heliport, Oceanside, CA":33.1852777778:-117.291111111
"36ID":"Heliport":"Dorothy Roeber Memorial Heliport, Atlanta, ID":43.8072:-115.1308
"36OR":"Airport":"Jasper Ridge Airstrip Airport, Springfield/Jasper, OR":44.0033333333:-122.88
"36S":"Airport":"Happy Camp Airport, Happy Camp, CA":41.7906794444:-123.388944444
"36WA":"Airport":"Bob'S Field Airport, Trout Lake, WA":45.9563888889:-121.497777778
"37AZ":"Airport":"Sarita Airport, Coolidge, AZ":32.9356177778:-111.484566667
"37CA":"Airport":"Billy Joe Airport, Temecula, CA":33.5069727778:-117.071417778
"37CL":"Airport":"Lyall Airport, Escondido, CA":33.3244783333:-116.990305
"37ID":"Airport":"Hungry Ridge Ranch Airport, Grangeville, ID":45.7824166667:-115.938
"37OR":"Airport":"Vey Sheep Ranch Airport, Starkey, OR":45.0931866667:-118.398838889
"37WA":"Airport":"Baumann Farm Inc Airport, Washtucna, WA":46.8318116667:-118.461648056
"38AZ":"Airport":"Peabody Bedard Field Airport, Kayenta, AZ":36.4717355556:-110.417902083
"38CA":"Airport":"Cashen Airport, Wasco, CA":35.6916230556:-119.488729722
"38CL":"Airport":"Riego Flight Strip Airport, Verona, CA":38.7540683333:-121.563013056
"38CN":"Airport":"Sanborn Airport, Meridian, CA":39.1093372222:-121.883859167
"38ID":"Airport":"Sky Ranch North Airport, Nampa, ID":43.5094444444:-116.667916667
"38OR":"Heliport":"Pge Boardman Heliport, Boardman, OR":45.6945333333:-119.808755556
"38W":"Airport":"Lynden Municipal Airport Jansen Field Airport, Lynden, WA":48.9558961111:-122.458118333
"38WA":"Airport":"Blakely Island Airport, Blakely Island, WA":48.5789916667:-122.826290833
"39CA":"Heliport":"Sce Palm Springs District Heliport, Cathedral City, CA":33.7866666667:-116.464333333
"39CN":"Heliport":"Ukiah Valley Medical Center Heliport, Ukiah, CA":39.1526527778:-123.203444444
"39OR":"Heliport":"Croman Heliport, White City, OR":42.4291666667:-122.875555556
"39P":"Airport":"Strom Field Airport, Morton, WA":46.5503608333:-122.266625833
"39WA":"Airport":"Tailskid Ranch Airport, Tum Tum, WA":47.8519444444:-117.781944444
"3AZ0":"Heliport":"Flagstaff Medical Center East No 2 Heliport, Flagstaff, AZ":35.2083444444:-111.642777778
"3AZ1":"Heliport":"Pixley-Richards Gilbert Heliport, Gilbert, AZ":33.3722697222:-111.836528333
"3AZ4":"Heliport":"John C Lincoln Deer Valley Hospital Heliport, Phoenix, AZ":33.6658722222:-112.115151667
"3AZ5":"Airport":"Hualapai Airport, Peach Springs, AZ":35.5722144444:-113.29243
"3AZ6":"Heliport":"Banner Del E Webb Medical Center Heliport, Sun City West, AZ":33.6598983333:-112.373218056
"3AZ7":"Heliport":"The Buttes In Tempe Heliport, Tempe, AZ":33.4033788889:-111.9732
"3AZ8":"Airport":"High Mesa Airpark Airport, Solomon, AZ":32.7622891667:-109.653411667
"3AZ9":"Heliport":"Ina Road Heliport, Tucson, AZ":32.3350738889:-111.071765556
"3B8":"Airport":"Shady Acres Airport, Spanaway, WA":47.0703888889:-122.371083333
"3CA0":"Heliport":"Burroughs Heliport, Wasco, CA":35.7041219444:-119.376503333
"3CA1":"Heliport":"Newport Beach Police Heliport, Newport Beach, CA":33.6264102778:-117.877278889
"3CA2":"Heliport":"Jamboree Center Helistop Heliport, Irvine, CA":33.6777977778:-117.836999722
